Year,Month_name,State,ELECTRIC(BOV),Total,Perc
2016,aug,Madhya Pradesh,0.0,5984.0,0.0
2016,sep,Madhya Pradesh,0.0,7268.0,0.0
2016,oct,Madhya Pradesh,0.0,6608.0,0.0
2016,nov,Madhya Pradesh,1.0,9793.0,0.01
2016,dec,Madhya Pradesh,0.0,9612.0,0.0
2016,jan,Mizoram,0.0,161.0,0.0
2016,feb,Mizoram,0.0,151.0,0.0
2016,mar,Mizoram,0.0,176.0,0.0
2016,apr,Mizoram,0.0,143.0,0.0
2016,may,Mizoram,0.0,179.0,0.0
2016,jun,Mizoram,0.0,158.0,0.0
2016,jul,Mizoram,0.0,165.0,0.0
2016,aug,Mizoram,0.0,178.0,0.0
2016,sep,Mizoram,0.0,192.0,0.0
2016,oct,Mizoram,0.0,226.0,0.0
2016,nov,Mizoram,0.0,179.0,0.0
2016,dec,Mizoram,0.0,214.0,0.0
2016,jan,Nagaland,0.0,484.0,0.0
2016,feb,Nagaland,0.0,421.0,0.0
2016,mar,Nagaland,0.0,415.0,0.0
2016,apr,Nagaland,0.0,441.0,0.0
2016,may,Nagaland,0.0,485.0,0.0
2016,jun,Nagaland,0.0,468.0,0.0
2016,jul,Nagaland,0.0,431.0,0.0
2016,aug,Nagaland,0.0,543.0,0.0
2016,sep,Nagaland,0.0,430.0,0.0
2016,oct,Nagaland,0.0,485.0,0.0
2024,oct,Madhya Pradesh,141.0,23875.0,0.59
2016,nov,Nagaland,0.0,420.0,0.0
2016,dec,Nagaland,0.0,309.0,0.0
2016,jan,Odisha,0.0,3963.0,0.0
2016,feb,Odisha,0.0,3146.0,0.0
2016,mar,Odisha,0.0,3026.0,0.0
2016,apr,Odisha,0.0,3136.0,0.0
2016,may,Odisha,0.0,2966.0,0.0
2016,jun,Odisha,0.0,2926.0,0.0
2016,jul,Odisha,0.0,2846.0,0.0
2016,aug,Odisha,0.0,2868.0,0.0
2016,sep,Odisha,0.0,2988.0,0.0
2016,oct,Odisha,0.0,3337.0,0.0
2016,nov,Odisha,0.0,4514.0,0.0
2016,dec,Odisha,0.0,3597.0,0.0
2016,jan,Punjab,0.0,11342.0,0.0
2016,feb,Punjab,0.0,11013.0,0.0
2016,mar,Punjab,0.0,10219.0,0.0
2016,apr,Punjab,0.0,8199.0,0.0
2016,may,Punjab,0.0,9244.0,0.0
2016,jun,Punjab,0.0,8706.0,0.0
2016,jul,Punjab,0.0,8924.0,0.0
2016,aug,Punjab,1.0,8851.0,0.01
2016,sep,Punjab,0.0,6773.0,0.0
2024,oct,Manipur,4.0,594.0,0.67
2016,oct,Punjab,0.0,11024.0,0.0
2016,nov,Punjab,0.0,7878.0,0.0
2016,dec,Punjab,0.0,10901.0,0.0
2016,jan,Puducherry,0.0,692.0,0.0
2016,feb,Puducherry,0.0,541.0,0.0
2016,mar,Puducherry,0.0,642.0,0.0
2016,apr,Puducherry,0.0,575.0,0.0
2016,may,Puducherry,0.0,558.0,0.0
2016,jun,Puducherry,0.0,657.0,0.0
2016,jul,Puducherry,0.0,646.0,0.0
2016,aug,Puducherry,0.0,774.0,0.0
2016,sep,Puducherry,0.0,741.0,0.0
2016,oct,Puducherry,0.0,654.0,0.0
2016,nov,Puducherry,0.0,581.0,0.0
2016,dec,Puducherry,0.0,555.0,0.0
2016,jan,Rajasthan,0.0,12306.0,0.0
2016,feb,Rajasthan,1.0,12770.0,0.01
2016,mar,Rajasthan,0.0,11987.0,0.0
2024,oct,Meghalaya,4.0,1011.0,0.4
2016,apr,Rajasthan,0.0,10582.0,0.0
2016,may,Rajasthan,0.0,12047.0,0.0
2016,jun,Rajasthan,0.0,10165.0,0.0
2016,jul,Rajasthan,0.0,10337.0,0.0
2016,aug,Rajasthan,0.0,9349.0,0.0
2016,sep,Rajasthan,0.0,8375.0,0.0
2016,oct,Rajasthan,0.0,14779.0,0.0
2016,nov,Rajasthan,0.0,13816.0,0.0
2016,dec,Rajasthan,1.0,11902.0,0.01
2016,jan,Sikkim,0.0,233.0,0.0
2016,feb,Sikkim,0.0,225.0,0.0
2016,mar,Sikkim,0.0,250.0,0.0
2016,apr,Sikkim,0.0,259.0,0.0
2016,may,Sikkim,0.0,257.0,0.0
2016,jun,Sikkim,0.0,241.0,0.0
2016,jul,Sikkim,0.0,243.0,0.0
2016,aug,Sikkim,0.0,265.0,0.0
2016,sep,Sikkim,0.0,225.0,0.0
2016,oct,Sikkim,0.0,232.0,0.0
2016,nov,Sikkim,0.0,217.0,0.0
2016,dec,Sikkim,0.0,167.0,0.0
2016,jan,Tamil Nadu,2.0,18735.0,0.01
2016,feb,Tamil Nadu,2.0,16526.0,0.01
2016,mar,Tamil Nadu,4.0,16907.0,0.02
2016,apr,Tamil Nadu,3.0,14704.0,0.02
2016,may,Tamil Nadu,2.0,14374.0,0.01
2016,jun,Tamil Nadu,1.0,16718.0,0.01
2016,jul,Tamil Nadu,1.0,16229.0,0.01
2016,aug,Tamil Nadu,1.0,18507.0,0.01
2016,sep,Tamil Nadu,1.0,16873.0,0.01
2016,oct,Tamil Nadu,1.0,15465.0,0.01
2016,nov,Tamil Nadu,0.0,14856.0,0.0
2016,dec,Tamil Nadu,1.0,11979.0,0.01
2016,jan,Tripura,0.0,441.0,0.0
2016,feb,Tripura,0.0,288.0,0.0
2016,mar,Tripura,0.0,271.0,0.0
2016,apr,Tripura,0.0,325.0,0.0
2016,may,Tripura,0.0,333.0,0.0
2016,jun,Tripura,0.0,341.0,0.0
2016,jul,Tripura,0.0,245.0,0.0
2016,aug,Tripura,0.0,306.0,0.0
2016,sep,Tripura,0.0,344.0,0.0
2016,oct,Tripura,0.0,386.0,0.0
2016,nov,Tripura,0.0,302.0,0.0
2016,dec,Tripura,0.0,346.0,0.0
2016,jan,Uttarakhand,0.0,3877.0,0.0
2016,feb,Uttarakhand,0.0,3102.0,0.0
2016,mar,Uttarakhand,0.0,3039.0,0.0
2016,apr,Uttarakhand,0.0,3047.0,0.0
2016,may,Uttarakhand,0.0,3397.0,0.0
2016,jun,Uttarakhand,0.0,3188.0,0.0
2016,jul,Uttarakhand,0.0,3272.0,0.0
2016,aug,Uttarakhand,0.0,2735.0,0.0
2016,sep,Uttarakhand,0.0,2716.0,0.0
2016,oct,Uttarakhand,0.0,3307.0,0.0
2016,nov,Uttarakhand,0.0,3996.0,0.0
2016,dec,Uttarakhand,0.0,2239.0,0.0
2016,jan,Uttar Pradesh,0.0,24403.0,0.0
2016,feb,Uttar Pradesh,0.0,21358.0,0.0
2016,mar,Uttar Pradesh,0.0,20032.0,0.0
2016,apr,Uttar Pradesh,0.0,20780.0,0.0
2016,may,Uttar Pradesh,0.0,20199.0,0.0
2016,jun,Uttar Pradesh,0.0,17282.0,0.0
2016,jul,Uttar Pradesh,0.0,16820.0,0.0
2016,aug,Uttar Pradesh,0.0,16180.0,0.0
2016,sep,Uttar Pradesh,0.0,13906.0,0.0
2016,oct,Uttar Pradesh,0.0,23653.0,0.0
2016,nov,Uttar Pradesh,0.0,27180.0,0.0
2016,dec,Uttar Pradesh,0.0,17586.0,0.0
2016,jan,West Bengal,1.0,6415.0,0.02
2016,feb,West Bengal,2.0,5589.0,0.04
2016,mar,West Bengal,1.0,5189.0,0.02
2016,apr,West Bengal,2.0,5001.0,0.04
2016,may,West Bengal,1.0,5581.0,0.02
2016,jun,West Bengal,2.0,5606.0,0.04
2016,jul,West Bengal,2.0,5498.0,0.04
2016,aug,West Bengal,0.0,6083.0,0.0
2016,sep,West Bengal,2.0,6259.0,0.03
2016,oct,West Bengal,2.0,6516.0,0.03
2016,nov,West Bengal,0.0,6154.0,0.0
2016,dec,West Bengal,0.0,5228.0,0.0
2016,jan,Jammu and Kashmir,0.0,3683.0,0.0
2016,feb,Jammu and Kashmir,0.0,3743.0,0.0
2016,mar,Jammu and Kashmir,0.0,3772.0,0.0
2016,apr,Jammu and Kashmir,0.0,3216.0,0.0
2016,may,Jammu and Kashmir,0.0,3667.0,0.0
2016,jun,Jammu and Kashmir,0.0,3749.0,0.0
2016,jul,Jammu and Kashmir,0.0,1735.0,0.0
2016,aug,Jammu and Kashmir,0.0,1938.0,0.0
2016,sep,Jammu and Kashmir,0.0,2079.0,0.0
2016,oct,Jammu and Kashmir,0.0,2578.0,0.0
2016,nov,Jammu and Kashmir,0.0,2481.0,0.0
2016,dec,Jammu and Kashmir,0.0,2876.0,0.0
2016,jan,Manipur,0.0,448.0,0.0
2016,feb,Manipur,0.0,504.0,0.0
2016,mar,Manipur,0.0,757.0,0.0
2016,apr,Manipur,0.0,389.0,0.0
2016,may,Manipur,0.0,431.0,0.0
2016,jun,Manipur,0.0,480.0,0.0
2016,jul,Manipur,0.0,590.0,0.0
2016,aug,Manipur,0.0,572.0,0.0
2016,sep,Manipur,0.0,518.0,0.0
2016,oct,Manipur,0.0,609.0,0.0
2016,nov,Manipur,1.0,523.0,0.19
2016,dec,Manipur,0.0,388.0,0.0
2017,mar,Andhra Pradesh,0.0,5866.0,0.0
2017,dec,Andhra Pradesh,0.0,6192.0,0.0
2017,nov,Andhra Pradesh,0.0,5461.0,0.0
2017,oct,Andhra Pradesh,0.0,5940.0,0.0
2017,sep,Andhra Pradesh,0.0,6961.0,0.0
2017,aug,Andhra Pradesh,0.0,6516.0,0.0
2017,jul,Andhra Pradesh,0.0,6070.0,0.0
2017,jun,Andhra Pradesh,0.0,6658.0,0.0
2017,may,Andhra Pradesh,0.0,5502.0,0.0
2017,apr,Andhra Pradesh,0.0,5745.0,0.0
2017,dec,Arunachal Pradesh,0.0,601.0,0.0
2017,nov,Arunachal Pradesh,0.0,640.0,0.0
2017,oct,Arunachal Pradesh,0.0,442.0,0.0
2017,sep,Arunachal Pradesh,0.0,512.0,0.0
2017,aug,Arunachal Pradesh,0.0,597.0,0.0
2017,jul,Arunachal Pradesh,0.0,592.0,0.0
2017,jun,Arunachal Pradesh,0.0,648.0,0.0
2017,may,Arunachal Pradesh,0.0,685.0,0.0
2017,apr,Arunachal Pradesh,0.0,580.0,0.0
2017,mar,Arunachal Pradesh,0.0,573.0,0.0
2024,oct,Arunachal Pradesh,1.0,1092.0,0.09
2017,feb,Arunachal Pradesh,0.0,429.0,0.0
2017,jan,Arunachal Pradesh,0.0,478.0,0.0
2017,aug,Assam,33.0,5271.0,0.63
2017,jul,Assam,17.0,5628.0,0.3
2017,jun,Assam,8.0,5619.0,0.14
2017,may,Assam,12.0,4848.0,0.25
2017,apr,Assam,3.0,4611.0,0.07
2017,mar,Assam,0.0,6802.0,0.0
2017,feb,Assam,0.0,6009.0,0.0
2017,jan,Assam,0.0,4680.0,0.0
2017,dec,Assam,0.0,6408.0,0.0
2017,nov,Assam,0.0,6995.0,0.0
2017,oct,Assam,28.0,6441.0,0.43
2017,sep,Assam,29.0,5912.0,0.49
2017,jan,Andaman & Nicobar Island,0.0,191.0,0.0
2017,feb,Andaman & Nicobar Island,0.0,133.0,0.0
2017,mar,Andaman & Nicobar Island,0.0,221.0,0.0
2017,apr,Andaman & Nicobar Island,0.0,187.0,0.0
2017,may,Andaman & Nicobar Island,0.0,175.0,0.0
2017,jun,Andaman & Nicobar Island,0.0,188.0,0.0
2017,jul,Andaman & Nicobar Island,0.0,213.0,0.0
2017,aug,Andaman & Nicobar Island,0.0,158.0,0.0
2017,sep,Andaman & Nicobar Island,0.0,175.0,0.0
2017,oct,Andaman & Nicobar Island,0.0,233.0,0.0
2017,nov,Andaman & Nicobar Island,0.0,221.0,0.0
2017,dec,Andaman & Nicobar Island,0.0,174.0,0.0
2017,jan,Andhra Pradesh,0.0,5827.0,0.0
2017,feb,Andhra Pradesh,0.0,5116.0,0.0
2017,jan,Bihar,0.0,3162.0,0.0
2017,feb,Bihar,0.0,3558.0,0.0
2017,mar,Bihar,0.0,3374.0,0.0
2017,apr,Bihar,0.0,2875.0,0.0
2017,may,Bihar,0.0,4451.0,0.0
2017,jun,Bihar,0.0,3032.0,0.0
2017,jul,Bihar,0.0,4206.0,0.0
2017,aug,Bihar,0.0,4750.0,0.0
2017,sep,Bihar,0.0,3219.0,0.0
2017,oct,Bihar,0.0,3488.0,0.0
2017,nov,Bihar,0.0,5779.0,0.0
2017,dec,Bihar,0.0,5461.0,0.0
2017,jan,Chhattisgarh,0.0,3113.0,0.0
2017,feb,Chhattisgarh,0.0,2312.0,0.0
2017,mar,Chhattisgarh,0.0,2532.0,0.0
2017,apr,Chhattisgarh,0.0,2754.0,0.0
2017,may,Chhattisgarh,1.0,3023.0,0.03
2017,jun,Chhattisgarh,1.0,3041.0,0.03
2017,jul,Chhattisgarh,0.0,2619.0,0.0
2017,aug,Chhattisgarh,0.0,2638.0,0.0
2017,sep,Chhattisgarh,2.0,3217.0,0.06
2017,oct,Chhattisgarh,1.0,4588.0,0.02
2017,nov,Chhattisgarh,0.0,3633.0,0.0
2017,dec,Chhattisgarh,0.0,2621.0,0.0
2017,jan,Chandigarh,0.0,1864.0,0.0
2017,feb,Chandigarh,0.0,1305.0,0.0
2017,mar,Chandigarh,1.0,1785.0,0.06
2017,apr,Chandigarh,4.0,1285.0,0.31
2017,may,Chandigarh,0.0,1487.0,0.0
2017,jun,Chandigarh,4.0,1579.0,0.25
2017,jul,Chandigarh,1.0,1482.0,0.07
2017,aug,Chandigarh,1.0,1530.0,0.07
2017,sep,Chandigarh,0.0,1421.0,0.0
2017,oct,Chandigarh,1.0,1569.0,0.06
2017,nov,Chandigarh,1.0,1626.0,0.06
2017,dec,Chandigarh,0.0,1308.0,0.0
2017,jan,DNH and DD,0.0,359.0,0.0
2017,feb,DNH and DD,0.0,318.0,0.0
2017,mar,DNH and DD,0.0,457.0,0.0
2017,apr,DNH and DD,0.0,315.0,0.0
2017,may,DNH and DD,0.0,558.0,0.0
2017,jun,DNH and DD,0.0,420.0,0.0
2017,jul,DNH and DD,0.0,304.0,0.0
2017,aug,DNH and DD,0.0,361.0,0.0
2017,sep,DNH and DD,0.0,400.0,0.0
2017,oct,DNH and DD,0.0,471.0,0.0
2017,nov,DNH and DD,0.0,456.0,0.0
2017,dec,DNH and DD,0.0,250.0,0.0
2017,jan,Delhi,6.0,17059.0,0.04
2017,feb,Delhi,5.0,15795.0,0.03
2017,mar,Delhi,8.0,16604.0,0.05
2017,apr,Delhi,6.0,14632.0,0.04
2017,may,Delhi,4.0,14081.0,0.03
2017,jun,Delhi,6.0,18469.0,0.03
2017,jul,Delhi,7.0,14133.0,0.05
2017,aug,Delhi,5.0,13167.0,0.04
2017,sep,Delhi,3.0,15068.0,0.02
2017,oct,Delhi,6.0,15934.0,0.04
2017,nov,Delhi,3.0,13687.0,0.02
2017,dec,Delhi,10.0,14581.0,0.07
2017,jan,Goa,0.0,1740.0,0.0
2017,feb,Goa,1.0,1315.0,0.08
2017,mar,Goa,0.0,1981.0,0.0
2017,apr,Goa,3.0,1492.0,0.2
2017,may,Goa,0.0,1422.0,0.0
2017,jun,Goa,1.0,1951.0,0.05
2017,jul,Goa,3.0,1120.0,0.27
2017,aug,Goa,2.0,2458.0,0.08
2017,sep,Goa,2.0,1901.0,0.11
2017,oct,Goa,0.0,1834.0,0.0
2017,nov,Goa,0.0,1757.0,0.0
2017,dec,Goa,1.0,1564.0,0.06
2017,jan,Gujarat,0.0,23422.0,0.0
2017,feb,Gujarat,0.0,20671.0,0.0
2017,mar,Gujarat,0.0,23421.0,0.0
2017,apr,Gujarat,0.0,21276.0,0.0
2017,may,Gujarat,0.0,20952.0,0.0
2017,jun,Gujarat,1.0,21378.0,0.0
2017,jul,Gujarat,0.0,20887.0,0.0
2017,aug,Gujarat,0.0,22939.0,0.0
2017,sep,Gujarat,0.0,23235.0,0.0
2017,oct,Gujarat,5.0,31940.0,0.02
2017,nov,Gujarat,1.0,27955.0,0.0
2017,dec,Gujarat,2.0,18531.0,0.01
2017,jan,Himachal Pradesh,0.0,4052.0,0.0
2017,feb,Himachal Pradesh,0.0,3702.0,0.0
2017,mar,Himachal Pradesh,0.0,4044.0,0.0
2017,apr,Himachal Pradesh,0.0,3388.0,0.0
2017,may,Himachal Pradesh,0.0,4013.0,0.0
2017,jun,Himachal Pradesh,0.0,3426.0,0.0
2017,jul,Himachal Pradesh,0.0,3522.0,0.0
2017,aug,Himachal Pradesh,0.0,3193.0,0.0
2017,sep,Himachal Pradesh,0.0,2946.0,0.0
2017,oct,Himachal Pradesh,0.0,4538.0,0.0
2017,nov,Himachal Pradesh,0.0,5191.0,0.0
2017,dec,Himachal Pradesh,0.0,4216.0,0.0
2017,jan,Haryana,3.0,16083.0,0.02
2017,feb,Haryana,0.0,12769.0,0.0
2017,mar,Haryana,0.0,16329.0,0.0
2017,apr,Haryana,0.0,11378.0,0.0
2017,may,Haryana,0.0,14185.0,0.0
2017,jun,Haryana,0.0,9766.0,0.0
2017,jul,Haryana,0.0,12308.0,0.0
2017,aug,Haryana,0.0,11576.0,0.0
2017,sep,Haryana,1.0,12578.0,0.01
2024,oct,Ladakh,0.0,280.0,0.0
2017,oct,Haryana,3.0,13039.0,0.02
2017,nov,Haryana,1.0,14968.0,0.01
2017,dec,Haryana,2.0,12805.0,0.02
2017,jan,Jharkhand,0.0,4911.0,0.0
2017,feb,Jharkhand,0.0,1937.0,0.0
2017,mar,Jharkhand,0.0,5909.0,0.0
2017,apr,Jharkhand,0.0,4634.0,0.0
2017,may,Jharkhand,0.0,4430.0,0.0
2017,jun,Jharkhand,0.0,4235.0,0.0
2017,jul,Jharkhand,0.0,4983.0,0.0
2017,aug,Jharkhand,0.0,4049.0,0.0
2017,sep,Jharkhand,0.0,3681.0,0.0
2017,oct,Jharkhand,0.0,4753.0,0.0
2017,nov,Jharkhand,0.0,6295.0,0.0
2017,dec,Jharkhand,0.0,4502.0,0.0
2017,jan,Karnataka,41.0,22099.0,0.19
2017,feb,Karnataka,33.0,14800.0,0.22
2017,mar,Karnataka,33.0,18837.0,0.18
2017,apr,Karnataka,28.0,17131.0,0.16
2017,may,Karnataka,19.0,16927.0,0.11
2017,jun,Karnataka,31.0,19823.0,0.16
2017,jul,Karnataka,26.0,13355.0,0.19
2017,aug,Karnataka,15.0,17196.0,0.09
2017,sep,Karnataka,21.0,18765.0,0.11
2017,oct,Karnataka,31.0,17832.0,0.17
2017,nov,Karnataka,22.0,16552.0,0.13
2017,dec,Karnataka,18.0,10915.0,0.16
2017,jan,Kerala,3.0,24402.0,0.01
2017,feb,Kerala,5.0,14834.0,0.03
2017,mar,Kerala,6.0,17075.0,0.04
2017,apr,Kerala,3.0,17892.0,0.02
2024,oct,Kerala,475.0,16881.0,2.81
2017,may,Kerala,6.0,19455.0,0.03
2017,jun,Kerala,2.0,20542.0,0.01
2017,jul,Kerala,3.0,17817.0,0.02
2017,aug,Kerala,3.0,21208.0,0.01
2017,sep,Kerala,3.0,27291.0,0.01
2017,oct,Kerala,2.0,22781.0,0.01
2017,nov,Kerala,10.0,18795.0,0.05
2017,dec,Kerala,11.0,14677.0,0.07
2017,jan,Ladakh,0.0,103.0,0.0
2017,feb,Ladakh,0.0,24.0,0.0
2017,mar,Ladakh,0.0,34.0,0.0
2017,apr,Ladakh,0.0,15.0,0.0
2017,may,Ladakh,0.0,40.0,0.0
2017,jun,Ladakh,0.0,117.0,0.0
2017,jul,Ladakh,0.0,122.0,0.0
2017,aug,Ladakh,0.0,171.0,0.0
2017,sep,Ladakh,0.0,152.0,0.0
2017,oct,Ladakh,0.0,176.0,0.0
2017,nov,Ladakh,0.0,194.0,0.0
2017,dec,Ladakh,0.0,117.0,0.0
2017,jan,Maharashtra,7.0,31946.0,0.02
2017,feb,Maharashtra,3.0,23368.0,0.01
2017,mar,Maharashtra,5.0,30445.0,0.02
2017,apr,Maharashtra,22.0,28976.0,0.08
2017,may,Maharashtra,7.0,29645.0,0.02
2017,jun,Maharashtra,12.0,28620.0,0.04
2017,jul,Maharashtra,4.0,25553.0,0.02
2017,aug,Maharashtra,11.0,26756.0,0.04
2017,sep,Maharashtra,13.0,36155.0,0.04
2017,oct,Maharashtra,12.0,35164.0,0.03
2017,nov,Maharashtra,13.0,30154.0,0.04
2017,dec,Maharashtra,7.0,22646.0,0.03
2017,jan,Meghalaya,0.0,866.0,0.0
2017,feb,Meghalaya,0.0,789.0,0.0
2017,mar,Meghalaya,0.0,780.0,0.0
2017,apr,Meghalaya,0.0,644.0,0.0
2017,may,Meghalaya,0.0,837.0,0.0
2017,jun,Meghalaya,0.0,720.0,0.0
2017,jul,Meghalaya,0.0,737.0,0.0
2017,aug,Meghalaya,0.0,776.0,0.0
2017,sep,Meghalaya,0.0,722.0,0.0
2017,oct,Meghalaya,0.0,685.0,0.0
2017,nov,Meghalaya,0.0,816.0,0.0
2017,dec,Meghalaya,0.0,743.0,0.0
2017,jan,Manipur,0.0,367.0,0.0
2017,feb,Manipur,0.0,478.0,0.0
2017,mar,Manipur,0.0,576.0,0.0
2017,apr,Manipur,0.0,630.0,0.0
2017,may,Manipur,0.0,473.0,0.0
2017,jun,Manipur,0.0,624.0,0.0
2017,jul,Manipur,0.0,685.0,0.0
2017,aug,Manipur,0.0,306.0,0.0
2017,sep,Manipur,0.0,372.0,0.0
2017,oct,Manipur,0.0,561.0,0.0
2017,nov,Manipur,0.0,592.0,0.0
2017,dec,Manipur,0.0,879.0,0.0
2017,jan,Madhya Pradesh,0.0,7283.0,0.0
2017,feb,Madhya Pradesh,0.0,8698.0,0.0
2017,mar,Madhya Pradesh,2.0,9295.0,0.02
2017,apr,Madhya Pradesh,2.0,7281.0,0.03
2017,may,Madhya Pradesh,1.0,9448.0,0.01
2017,jun,Madhya Pradesh,1.0,7441.0,0.01
2017,jul,Madhya Pradesh,0.0,10301.0,0.0
2017,aug,Madhya Pradesh,2.0,7922.0,0.03
2017,sep,Madhya Pradesh,0.0,8328.0,0.0
2017,oct,Madhya Pradesh,2.0,8944.0,0.02
2017,nov,Madhya Pradesh,1.0,12621.0,0.01
2017,dec,Madhya Pradesh,0.0,9595.0,0.0
2017,jan,Mizoram,0.0,178.0,0.0
2017,feb,Mizoram,0.0,207.0,0.0
2017,mar,Mizoram,0.0,243.0,0.0
2017,apr,Mizoram,0.0,162.0,0.0
2017,may,Mizoram,0.0,222.0,0.0
2017,jun,Mizoram,0.0,202.0,0.0
2017,jul,Mizoram,0.0,212.0,0.0
2017,aug,Mizoram,0.0,185.0,0.0
2017,sep,Mizoram,0.0,193.0,0.0
2017,oct,Mizoram,0.0,250.0,0.0
2017,nov,Mizoram,0.0,239.0,0.0
2017,dec,Mizoram,0.0,262.0,0.0
2017,jan,Nagaland,0.0,497.0,0.0
2017,feb,Nagaland,0.0,125.0,0.0
2017,mar,Nagaland,0.0,601.0,0.0
2017,apr,Nagaland,0.0,534.0,0.0
2017,may,Nagaland,0.0,548.0,0.0
2017,jun,Nagaland,0.0,510.0,0.0
2017,jul,Nagaland,0.0,546.0,0.0
2017,aug,Nagaland,0.0,460.0,0.0
2017,sep,Nagaland,0.0,493.0,0.0
2017,oct,Nagaland,0.0,555.0,0.0
2017,nov,Nagaland,0.0,447.0,0.0
2017,dec,Nagaland,0.0,406.0,0.0
2017,jan,Odisha,0.0,3938.0,0.0
2017,feb,Odisha,0.0,3832.0,0.0
2017,mar,Odisha,0.0,3575.0,0.0
2017,apr,Odisha,0.0,3578.0,0.0
2017,may,Odisha,1.0,4007.0,0.02
2017,jun,Odisha,1.0,3534.0,0.03
2017,jul,Odisha,0.0,4436.0,0.0
2017,aug,Odisha,4.0,3675.0,0.11
2017,sep,Odisha,0.0,3589.0,0.0
2017,oct,Odisha,1.0,5840.0,0.02
2017,nov,Odisha,0.0,4087.0,0.0
2017,dec,Odisha,0.0,3497.0,0.0
2017,jan,Punjab,1.0,10825.0,0.01
2017,feb,Punjab,0.0,10338.0,0.0
2017,mar,Punjab,1.0,11624.0,0.01
2017,apr,Punjab,0.0,9237.0,0.0
2017,may,Punjab,0.0,9712.0,0.0
2017,jun,Punjab,1.0,11417.0,0.01
2017,jul,Punjab,0.0,10177.0,0.0
2017,aug,Punjab,0.0,8589.0,0.0
2017,sep,Punjab,0.0,9022.0,0.0
2017,oct,Punjab,1.0,9788.0,0.01
2017,nov,Punjab,0.0,9543.0,0.0
2017,dec,Punjab,0.0,11859.0,0.0
2017,jan,Puducherry,1.0,844.0,0.12
2017,feb,Puducherry,0.0,679.0,0.0
2017,mar,Puducherry,0.0,869.0,0.0
2017,apr,Puducherry,0.0,671.0,0.0
2017,may,Puducherry,0.0,711.0,0.0
2017,jun,Puducherry,0.0,1116.0,0.0
2017,jul,Puducherry,0.0,728.0,0.0
2017,aug,Puducherry,1.0,826.0,0.12
2017,sep,Puducherry,0.0,805.0,0.0
2017,oct,Puducherry,0.0,832.0,0.0
2017,nov,Puducherry,1.0,609.0,0.16
2017,dec,Puducherry,0.0,562.0,0.0
2017,jan,Rajasthan,0.0,11872.0,0.0
2017,feb,Rajasthan,0.0,12864.0,0.0
2017,mar,Rajasthan,2.0,13697.0,0.01
2017,apr,Rajasthan,2.0,12567.0,0.02
2017,may,Rajasthan,0.0,13550.0,0.0
2017,jun,Rajasthan,1.0,12865.0,0.01
2017,jul,Rajasthan,0.0,10967.0,0.0
2017,aug,Rajasthan,0.0,9817.0,0.0
2017,sep,Rajasthan,0.0,12403.0,0.0
2017,oct,Rajasthan,1.0,14552.0,0.01
2017,nov,Rajasthan,1.0,15982.0,0.01
2017,dec,Rajasthan,1.0,12986.0,0.01
2017,jan,Sikkim,0.0,186.0,0.0
2017,feb,Sikkim,0.0,209.0,0.0
2017,mar,Sikkim,0.0,251.0,0.0
2017,apr,Sikkim,0.0,217.0,0.0
2017,may,Sikkim,0.0,250.0,0.0
2017,jun,Sikkim,0.0,233.0,0.0
2017,jul,Sikkim,0.0,225.0,0.0
2017,aug,Sikkim,0.0,208.0,0.0
2017,sep,Sikkim,0.0,203.0,0.0
2017,oct,Sikkim,0.0,245.0,0.0
2017,nov,Sikkim,0.0,249.0,0.0
2017,dec,Sikkim,0.0,232.0,0.0
2017,jan,Tamil Nadu,1.0,19677.0,0.01
2017,feb,Tamil Nadu,3.0,14789.0,0.02
2017,mar,Tamil Nadu,3.0,18539.0,0.02
2017,apr,Tamil Nadu,2.0,15180.0,0.01
2017,may,Tamil Nadu,5.0,16699.0,0.03
2017,jun,Tamil Nadu,0.0,21598.0,0.0
2017,jul,Tamil Nadu,0.0,14062.0,0.0
2017,aug,Tamil Nadu,2.0,17498.0,0.01
2017,sep,Tamil Nadu,4.0,17698.0,0.02
2017,oct,Tamil Nadu,3.0,15868.0,0.02
2017,nov,Tamil Nadu,5.0,16120.0,0.03
2017,dec,Tamil Nadu,3.0,15182.0,0.02
2017,jan,Tripura,0.0,400.0,0.0
2017,feb,Tripura,0.0,367.0,0.0
2017,mar,Tripura,0.0,352.0,0.0
2024,oct,Haryana,199.0,29859.0,0.67
2017,apr,Tripura,0.0,356.0,0.0
2017,may,Tripura,0.0,404.0,0.0
2017,jun,Tripura,0.0,395.0,0.0
2017,jul,Tripura,0.0,411.0,0.0
2017,aug,Tripura,0.0,351.0,0.0
2017,sep,Tripura,2.0,353.0,0.57
2017,oct,Tripura,0.0,521.0,0.0
2017,nov,Tripura,0.0,509.0,0.0
2017,dec,Tripura,0.0,384.0,0.0
2017,jan,Uttarakhand,0.0,4335.0,0.0
2017,feb,Uttarakhand,0.0,3433.0,0.0
2017,mar,Uttarakhand,0.0,3672.0,0.0
2017,apr,Uttarakhand,0.0,3557.0,0.0
2017,may,Uttarakhand,0.0,3670.0,0.0
2017,jun,Uttarakhand,0.0,3367.0,0.0
2017,jul,Uttarakhand,0.0,4273.0,0.0
2017,aug,Uttarakhand,0.0,3141.0,0.0
2017,sep,Uttarakhand,0.0,2901.0,0.0
2017,oct,Uttarakhand,0.0,3807.0,0.0
